term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Millions of passenger-kilometres,millions of passenger-kilometres,unit,high,Matches a unit pattern and appears exclusively in unit columns.,12,849,0,0,12,12,0,0,12,0,0,0,True,False,cell,Unit of measure
Toll facilities and parking meters,toll facilities and parking meters,unit,medium,Matches a unit pattern but appears in a mixed context.,12,753,0,0,12,0,0,12,0,0,12,0,True,False,cell,Classification of individual consumption by purpose (COICOP)
Sum of the last 4 quarters (in thousand tonnes),sum of the last 4 quarters (in thousand tonnes),unit,high,Matches a unit pattern and appears exclusively in unit columns.,12,181,0,0,12,12,0,0,12,0,0,0,True,False,cell,Unit of measure
Enterprises - percentage,enterprises - percentage,unit,medium,Matches a unit pattern but appears in a mixed context.,11,129120,0,0,11,0,11,0,0,11,0,0,True,False,cell,Economical indicator for structural business statistics
Thousand journeys,thousand journeys,unit,high,Predominantly appears exclusively in unit columns.,11,123457,0,0,11,11,0,0,11,0,0,0,False,False,cell,Unit of measure
"Price index (implicit deflator), 2020=100, national currency","price index (implicit deflator), 2020=100, national currency",unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,58598,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
"Price index (implicit deflator), percentage change on previous period, euro","price index (implicit deflator), percentage change on previous period, euro",unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,58410,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
"Price index (implicit deflator), percentage change on previous period, national currency","price index (implicit deflator), percentage change on previous period, national currency",unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,58410,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
"Price index (implicit deflator), 2015=100, euro","price index (implicit deflator), 2015=100, euro",unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,51713,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
Mediterranean countries in the Euro-Mediterranean Partnership,mediterranean countries in the euro-mediterranean partnership,unit,medium,Matches a unit pattern but appears in a mixed context.,11,21414,0,0,11,0,0,11,0,0,11,0,True,False,cell,Geopolitical entity (partner)
Million euro (at constant 2010 prices),million euro (at constant 2010 prices),unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,15523,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
Million euro (at constant 2015 prices),million euro (at constant 2015 prices),unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,15523,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
Euro per inhabitant (at constant 2015 prices),euro per inhabitant (at constant 2015 prices),unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,14801,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
Million units of national currency at constant 2010 prices,million units of national currency at constant 2010 prices,unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,13357,0,0,11,11,0,0,11,0,0,0,True,True,cell,Unit of measure
Megawatt,megawatt,unit,high,Matches a unit pattern and appears exclusively in unit columns.,11,11386,0,0,11,11,0,0,11,0,0,0,True,False,cell,Unit of measure
Bedrooms,bedrooms,unit,high,Predominantly appears exclusively in unit columns.,11,9982,0,0,11,10,0,1,10,0,1,0,False,False,cell,Accommodation unit|Mode of accommodation
Per mille,per mille,unit,high,Predominantly appears exclusively in unit columns.,10,94462,0,0,10,10,0,0,10,0,0,0,False,False,cell,Unit of measure
Annual rate of change,annual rate of change,unit,high,Predominantly appears exclusively in unit columns.,10,51160,0,0,10,10,0,0,10,0,0,0,False,True,cell,Unit of measure
"Price index (implicit deflator), 2020=100, euro","price index (implicit deflator), 2020=100, euro",unit,high,Matches a unit pattern and appears exclusively in unit columns.,10,49415,0,0,10,10,0,0,10,0,0,0,True,True,cell,Unit of measure
Gross investment in land - million euro,gross investment in land - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,10,34533,0,0,10,0,10,0,0,10,0,0,True,False,cell,Economical indicator for structural business statistics
Gross investment in machinery and equipment - million euro,gross investment in machinery and equipment - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,10,33215,0,0,10,0,10,0,0,10,0,0,True,False,cell,Economical indicator for structural business statistics
National currency per inhabitant,national currency per inhabitant,unit,high,Matches a unit pattern and appears exclusively in unit columns.,10,22660,0,0,10,10,0,0,10,0,0,0,True,False,cell,Unit of measure
Euro per billion GDP,euro per billion gdp,unit,high,Matches a unit pattern and appears exclusively in unit columns.,10,5004,0,0,10,10,0,0,10,0,0,0,True,True,cell,Unit of measure
Purchasing power standard (PPS) per billion GDP,purchasing power standard (pps) per billion gdp,unit,high,Matches a unit pattern and appears exclusively in unit columns.,10,4996,0,0,10,10,0,0,10,0,0,0,True,True,cell,Unit of measure
Percentage change (t/t-3),percentage change (t/t-3),unit,high,Matches a unit pattern and appears exclusively in unit columns.,10,4631,0,0,10,10,0,0,10,0,0,0,True,False,cell,Unit of measure
Goods road motor vehicles <= 3.5 tonnes,goods road motor vehicles <= 3.5 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,10,2718,0,0,10,0,0,10,0,0,10,0,True,False,cell,Vehicles
Head (animal),head (animal),unit,high,Predominantly appears exclusively in unit columns.,9,7191517,0,0,9,9,0,0,9,0,0,0,False,False,cell,Unit of measure
Zero percent,zero percent,unit,medium,Matches a unit pattern but appears in a mixed context.,9,1250734,0,0,9,0,0,9,0,0,9,0,True,False,cell,Share of arable land with crop rotation|Share of fodder area in utilised agricultural area|Size classes in percentage
HLD,hld,unit,high,Predominantly appears exclusively in unit columns.,9,157734,0,0,9,9,0,0,9,0,0,0,False,False,cell,unit
Financial account; other investment; currency and deposits,financial account; other investment; currency and deposits,unit,medium,Matches a unit pattern but appears in a mixed context.,9,77731,0,0,9,0,0,9,0,0,9,0,True,False,cell,Balance of payments item
Establishments,establishments,unit,high,Predominantly appears exclusively in unit columns.,9,43686,0,0,9,7,0,2,7,0,2,0,False,False,cell,Accommodation unit|Mode of accommodation
Sales of tangible investment goods - million euro,sales of tangible investment goods - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,9,33327,0,0,9,0,9,0,0,9,0,0,True,False,cell,Economical indicator for structural business statistics
Gross investment in existing buildings and structures - million euro,gross investment in existing buildings and structures - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,9,33006,0,0,9,0,9,0,0,9,0,0,True,False,cell,Economical indicator for structural business statistics
Gross margin on goods for resale - million euro,gross margin on goods for resale - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,9,32983,0,0,9,0,9,0,0,9,0,0,True,False,cell,Economical indicator for structural business statistics
Net investment in tangible goods - million euro,net investment in tangible goods - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,9,32881,0,0,9,0,9,0,0,9,0,0,True,False,cell,Economical indicator for structural business statistics
Percentage of population outside the labour force,percentage of population outside the labour force,unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,24838,0,0,9,9,0,0,9,0,0,0,True,True,cell,Unit of measure
Purchasing power standard (PPS) per household,purchasing power standard (pps) per household,unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,17489,0,0,9,9,0,0,9,0,0,0,True,False,cell,Unit of measure
Percentage change on previous period (based on persons),percentage change on previous period (based on persons),unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,14441,0,0,9,9,0,0,9,0,0,0,True,False,cell,Unit of measure
Million units of national currency at constant 2015 prices,million units of national currency at constant 2015 prices,unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,12691,0,0,9,9,0,0,9,0,0,0,True,True,cell,Unit of measure
NAC,nac,unit,high,Predominantly appears exclusively in unit columns.,9,6549,0,0,9,9,0,0,9,0,0,0,False,False,cell,currency
"Current prices, euro per capita","current prices, euro per capita",unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,4935,0,0,9,9,0,0,9,0,0,0,True,True,cell,Unit of measure
"Purchasing power standard (PPS, EU27 from 2020), per inhabitant","purchasing power standard (pps, eu27 from 2020), per inhabitant",unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,4214,0,0,9,9,0,0,9,0,0,0,True,False,cell,Unit of measure
Japanese yen,japanese yen,unit,high,Predominantly appears exclusively in unit columns.,9,1296,0,0,9,9,0,0,9,0,0,0,False,False,cell,Currency
Pound sterling,pound sterling,unit,high,Predominantly appears exclusively in unit columns.,9,1296,0,0,9,9,0,0,9,0,0,0,False,False,cell,Currency
Swiss franc,swiss franc,unit,high,Predominantly appears exclusively in unit columns.,9,1296,0,0,9,9,0,0,9,0,0,0,False,False,cell,Currency
"Astacidae, Cambaridae (Euro-American crayfishes nei)","astacidae, cambaridae (euro-american crayfishes nei)",unit,medium,Matches a unit pattern but appears in a mixed context.,9,992,0,0,9,0,0,9,0,0,9,0,True,False,cell,Species
Percentage change (t/t-1),percentage change (t/t-1),unit,high,Matches a unit pattern and appears exclusively in unit columns.,9,249,0,0,9,9,0,0,9,0,0,0,True,False,cell,Unit of measure
"Per employee in full-time equivalents, per month","per employee in full-time equivalents, per month",unit,high,Predominantly appears exclusively in unit columns.,8,747395,0,0,8,8,0,0,8,0,0,0,False,False,cell,Unit of measure
"Per employee in full-time equivalents, per year","per employee in full-time equivalents, per year",unit,high,Predominantly appears exclusively in unit columns.,8,747395,0,0,8,8,0,0,8,0,0,0,False,False,cell,Unit of measure
"Per employee in full-time equivalents, per hour","per employee in full-time equivalents, per hour",unit,high,Predominantly appears exclusively in unit columns.,8,732010,0,0,8,8,0,0,8,0,0,0,False,False,cell,Unit of measure
Percentage of individuals who purchased online in the last 3 months,percentage of individuals who purchased online in the last 3 months,unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,372246,0,0,8,8,0,0,8,0,0,0,True,True,cell,Unit of measure
Percentage of the enterprises with internet access,percentage of the enterprises with internet access,unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,165619,0,0,8,8,0,0,8,0,0,0,True,True,cell,Unit of measure
Per million of population in the labour force,per million of population in the labour force,unit,high,Predominantly appears exclusively in unit columns.,8,49939,0,0,8,8,0,0,8,0,0,0,False,True,cell,Unit of measure
Percentage of total population aged less than 65,percentage of total population aged less than 65,unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,48980,0,0,8,8,0,0,8,0,0,0,True,True,cell,Unit of measure
"Index, 2020=100","index, 2020=100",unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,26223,0,0,8,8,0,0,8,0,0,0,True,False,cell,Unit of measure
PC_ENT_IACC,pc_ent_iacc,unit,high,Predominantly appears exclusively in unit columns.,8,25184,0,0,8,8,0,0,8,0,0,0,False,False,cell,unit
Percentage of total function,percentage of total function,unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,14973,0,0,8,8,0,0,8,0,0,0,True,True,cell,Unit of measure
"Percentage of EU27 (from 2020) total (based on million euro), current prices","percentage of eu27 (from 2020) total (based on million euro), current prices",unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,12906,0,0,8,8,0,0,8,0,0,0,True,True,cell,Unit of measure
KWH,kwh,unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,11859,0,0,8,8,0,0,8,0,0,0,True,False,cell,unit
"Chain linked volumes, index 2005=100","chain linked volumes, index 2005=100",unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,6509,0,0,8,8,0,0,8,0,0,0,True,False,cell,Unit of measure
"Chain linked volumes, percentage change compared to same period in previous year","chain linked volumes, percentage change compared to same period in previous year",unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,6045,0,0,8,8,0,0,8,0,0,0,True,False,cell,Unit of measure
"Million purchasing power standards (PPS, EU27 from 2020)","million purchasing power standards (pps, eu27 from 2020)",unit,high,Matches a unit pattern and appears exclusively in unit columns.,8,4666,0,0,8,8,0,0,8,0,0,0,True,False,cell,Unit of measure
Hours worked,hours worked,unit,high,Predominantly appears exclusively in unit columns.,8,2055,0,0,8,7,0,1,7,0,1,0,False,False,cell,Labour cost indicators|Unit of measure
