term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Retail trade turnover - non food,retail trade turnover - non food,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Retail trade turnover - total,retail trade turnover - total,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Retail trade volume of sales - automotive fuel,retail trade volume of sales - automotive fuel,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Retail trade volume of sales - food beverages and tobacco,retail trade volume of sales - food beverages and tobacco,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Retail trade volume of sales - non food,retail trade volume of sales - non food,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Retail trade volume of sales - total,retail trade volume of sales - total,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Retail trade volume of sales index deflated turnover,retail trade volume of sales index deflated turnover,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Return on equity of banks,return on equity of banks,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Returns by type of return - % of total returns,returns by type of return - % of total returns,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Road accidents persons killed,road accidents persons killed,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road cabotage transport by country in which cabotage takes place t tkm - from onwards,road cabotage transport by country in which cabotage takes place t tkm - from onwards,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road cabotage transport by country in which cabotage takes place tkm,road cabotage transport by country in which cabotage takes place tkm,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road cabotage transport performed by each reporting country tkm,road cabotage transport performed by each reporting country tkm,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road equipment load capacity of lorries,road equipment load capacity of lorries,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road equipment new registrations by categories,road equipment new registrations by categories,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Road equipment number of road vehicles by age,road equipment number of road vehicles by age,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Road equipment number of road vehicles by categories,road equipment number of road vehicles by categories,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Road infrastructure lenght of road network,road infrastructure lenght of road network,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road tractors by type of motor energy until,road tractors by type of motor energy until,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Road traffic road freight transport in volume,road traffic road freight transport in volume,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Root crops and plants harvested green from arable land by area,root crops and plants harvested green from arable land by area,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Rye and winter cereal mixtures by area production and humidity,rye and winter cereal mixtures by area production and humidity,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Safety copies and back up files,safety copies and back up files,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Sales and collection of portable batteries and accumulators,sales and collection of portable batteries and accumulators,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Satisfaction with the job by risk of poverty threshold and level of disability activity limitation,satisfaction with the job by risk of poverty threshold and level of disability activity limitation,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Satisfaction with the job by sex age and educational attainment,satisfaction with the job by sex age and educational attainment,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
School completion rate at ISCED 1 level by sex,school completion rate at isced 1 level by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Sea transport of goods,sea transport of goods,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Seat capacity of new motor coaches buses and trolley buses,seat capacity of new motor coaches buses and trolley buses,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Seat capacity of passenger railway vehicles by type of vehicles,seat capacity of passenger railway vehicles by type of vehicles,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Seat/berth capacity of passenger railway vehicles,seat/berth capacity of passenger railway vehicles,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Seats /berths in motor coaches buses and trolley buses,seats /berths in motor coaches buses and trolley buses,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Seats held by women in national parliaments and governments,seats held by women in national parliaments and governments,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Secondary energy production transformation,secondary energy production transformation,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Secondary wood products production,secondary wood products production,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Self defined health status by age and income quantile - ECHP survey,self defined health status by age and income quantile - echp survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Self-declared over-qualified employees as percentage of the total employees by sex age migration status and educational attainment level,self-declared over-qualified employees as percentage of the total employees by sex age migration status and educational attainment level,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,True,True,title,title
Self-employed persons having at least one client in the last 12 months by control over working time and sex,self-employed persons having at least one client in the last 12 months by control over working time and sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported breast examination by X-ray by educational attainment level among women aged 50-69 %,self-reported breast examination by x-ray by educational attainment level among women aged 50-69 %,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported cervical smear test by educational attainment level among women aged 20-69 %,self-reported cervical smear test by educational attainment level among women aged 20-69 %,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported unmet need for medical care by sex,self-reported unmet need for medical care by sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported unmet need for medical examination and care by sex,self-reported unmet need for medical examination and care by sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported unmet needs for medical examination by sex age main reason declared and income quintile,self-reported unmet needs for medical examination by sex age main reason declared and income quintile,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Self-reported unmet needs for medical examination due to financial reasons long waiting list or distance by NUTS regions - % of the persons having the same needs,self-reported unmet needs for medical examination due to financial reasons long waiting list or distance by nuts regions - % of the persons having the same needs,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported use of home care services by people with severe difficulty in personal care activities by age and household type,self-reported use of home care services by people with severe difficulty in personal care activities by age and household type,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Self-reported use of home care services by people with severe difficulty in personal care activities by sex and age,self-reported use of home care services by people with severe difficulty in personal care activities by sex and age,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Selling prices of barley,selling prices of barley,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of calves,selling prices of calves,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of chickens live 1st choice,selling prices of chickens live 1st choice,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of fresh eggs,selling prices of fresh eggs,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of main crop potatoes,selling prices of main crop potatoes,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of maize,selling prices of maize,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of oats,selling prices of oats,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of piglets,selling prices of piglets,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of pigs light,selling prices of pigs light,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of raw cow's milk,selling prices of raw cow's milk,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of sheep,selling prices of sheep,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of soft wheat,selling prices of soft wheat,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Selling prices of sugar beet unit value,selling prices of sugar beet unit value,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Semi-trailers and their load capacity by permissible maximum gross weight,semi-trailers and their load capacity by permissible maximum gross weight,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Semi-trailers by load capacity until,semi-trailers by load capacity until,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Services trade by broad economic categories BEC Rev.5,services trade by broad economic categories bec rev.5,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Services turnover index calendar adjusted,services turnover index calendar adjusted,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Settlement area,settlement area,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Settlement area per capita,settlement area per capita,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Severe housing deprivation rate by degree of urbanisation - EU-SILC survey,severe housing deprivation rate by degree of urbanisation - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe housing deprivation rate by income quintile - EU-SILC survey,severe housing deprivation rate by income quintile - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe housing deprivation rate by poverty status,severe housing deprivation rate by poverty status,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe housing deprivation rate by tenure status,severe housing deprivation rate by tenure status,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material and social deprivation by NUTS region,severe material and social deprivation by nuts region,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Severe material and social deprivation rate,severe material and social deprivation rate,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material and social deprivation rate by age group and sex,severe material and social deprivation rate by age group and sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material and social deprivation rate by sex,severe material and social deprivation rate by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material and social deprivation rate for children aged less than 18 by sex,severe material and social deprivation rate for children aged less than 18 by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material deprivation rate by age and sex,severe material deprivation rate by age and sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material deprivation rate by NUTS 2 regions,severe material deprivation rate by nuts 2 regions,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material deprivation rate by NUTS regions,severe material deprivation rate by nuts regions,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severe material deprivation rate by tenure status,severe material deprivation rate by tenure status,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Severely materially and socially deprived people,severely materially and socially deprived people,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Sewage sludge production and disposal from urban wastewater in dry substance d.s,sewage sludge production and disposal from urban wastewater in dry substance d.s,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share for transmission and distribution in the network cost for gas and electricity - annual data,share for transmission and distribution in the network cost for gas and electricity - annual data,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of buses and trains in inland passenger transport,share of buses and trains in inland passenger transport,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of children aged less than 18 living with their parents by type of household - EU-SILC survey,share of children aged less than 18 living with their parents by type of household - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of digital platform workers in the last 12 months by educational attainment level - experimental statistics,share of digital platform workers in the last 12 months by educational attainment level - experimental statistics,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of digital platform workers in the last 12 months by type of task or service - experimental statistics,share of digital platform workers in the last 12 months by type of task or service - experimental statistics,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of employment in EU Member States supported by EU exports FIGARO application,share of employment in eu member states supported by eu exports figaro application,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of energy from renewable sources,share of energy from renewable sources,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of enterprises' turnover on e-commerce - %,share of enterprises' turnover on e-commerce - %,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of environmental taxes in total tax revenues,share of environmental taxes in total tax revenues,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of European Neighbourhood Policy East Countries in European Union 27 trade,share of european neighbourhood policy east countries in european union 27 trade,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of forest area,share of forest area,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of fossil fuels in gross available energy,share of fossil fuels in gross available energy,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of GBAORD allocated to defence and total civil socio-economic objectives,share of gbaord allocated to defence and total civil socio-economic objectives,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of GBARD in total general government expenditure,share of gbard in total general government expenditure,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of government budget appropriations or outlays on research and development,share of government budget appropriations or outlays on research and development,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of landcover types affected by severe erosion,share of landcover types affected by severe erosion,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of mobile students from abroad enrolled by education level sex and country of origin,share of mobile students from abroad enrolled by education level sex and country of origin,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of organic crop area out of the total utilised agricultural area UAA until,share of organic crop area out of the total utilised agricultural area uaa until,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of people living in under-occupied dwellings by degree of urbanisation - total population - EU-SILC survey,share of people living in under-occupied dwellings by degree of urbanisation - total population - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of people living in under-occupied dwellings by tenure status - total population - EU-SILC survey,share of people living in under-occupied dwellings by tenure status - total population - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of people with good or very good perceived health by sex,share of people with good or very good perceived health by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of rail and inland waterways in inland freight transport,share of rail and inland waterways in inland freight transport,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of renewable energy in gross final energy consumption by sector,share of renewable energy in gross final energy consumption by sector,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of total population considering their dwelling as too dark - EU-SILC survey,share of total population considering their dwelling as too dark - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of total population having neither a bath nor a shower in their dwelling - EU-SILC survey,share of total population having neither a bath nor a shower in their dwelling - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of total population living in a dwelling with a leaking roof damp walls floors or foundation or rot in window frames of floor - EU-SILC survey,share of total population living in a dwelling with a leaking roof damp walls floors or foundation or rot in window frames of floor - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,share of total population not having indoor flushing toilet for the sole use of their household - eu-silc survey,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of trade with the EU27,share of trade with the eu27,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of value added in EU Member States supported by EU exports FIGARO application,share of value added in eu member states supported by eu exports figaro application,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of women researchers all sectors,share of women researchers all sectors,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Share of women researchers by sectors of performance,share of women researchers by sectors of performance,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Short sea shipping - country level - gross weight of goods transported to/from main ports by direction,short sea shipping - country level - gross weight of goods transported to/from main ports by direction,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Short sea shipping - country level - volume in TEU's of containers transported to/from main ports by loading status,short sea shipping - country level - volume in teu's of containers transported to/from main ports by loading status,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Short sea shipping - EU level - gross weight of goods transported to/from main ports by type of cargo for each sea region of partner ports,short sea shipping - eu level - gross weight of goods transported to/from main ports by type of cargo for each sea region of partner ports,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Simplified energy balances,simplified energy balances,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Smoking prevalence by sex,smoking prevalence by sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Social protection expenditure excluding administrative costs including health expenditure as a share of GDP,social protection expenditure excluding administrative costs including health expenditure as a share of gdp,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Social protection receipts by type,social protection receipts by type,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Soil sealing index,soil sealing index,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Solar thermal collectors' surface,solar thermal collectors' surface,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Sources of information used for getting information on learning possibilities,sources of information used for getting information on learning possibilities,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Special purpose road vehicles,special purpose road vehicles,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Standardised death rate due to homicide by sex,standardised death rate due to homicide by sex,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Standardised death rate due to tuberculosis HIV and hepatitis by type of disease,standardised death rate due to tuberculosis hiv and hepatitis by type of disease,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and employment status,standardised incidence rate of accidents at work by nace rev. 1.1 activity and employment status,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and size of enterprise,standardised incidence rate of accidents at work by nace rev. 1.1 activity and size of enterprise,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Standardised preventable and treatable mortality,standardised preventable and treatable mortality,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Stock of general government debt security liabilities issued as 'green bonds' - one-off data collection experimental statistics,stock of general government debt security liabilities issued as 'green bonds' - one-off data collection experimental statistics,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Stock of vehicles by category,stock of vehicles by category,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Structural information,structural information,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Students in post-compulsory education - as % of the total population of post-compulsory school age,students in post-compulsory education - as % of the total population of post-compulsory school age,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Students in tertiary education - as % of 20-24 years old in the population,students in tertiary education - as % of 20-24 years old in the population,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Subjective poverty by degree of urbanization,subjective poverty by degree of urbanization,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Subjective poverty by educational attainment level population aged 18 and over,subjective poverty by educational attainment level population aged 18 and over,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Subjective poverty by tenure status,subjective poverty by tenure status,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Suicide death rate by age group,suicide death rate by age group,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Suicides involving railways,suicides involving railways,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Surface of the marine protected areas,surface of the marine protected areas,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Surface of the terrestrial protected areas,surface of the terrestrial protected areas,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Suspects of migrant smuggling by citizenship,suspects of migrant smuggling by citizenship,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Table grape vines - Area by age and density classes area in ha,table grape vines - area by age and density classes area in ha,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Tax rate on low wage earners - Low wage trap,tax rate on low wage earners - low wage trap,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Tax rate on low wage earners Tax wedge on labour costs,tax rate on low wage earners tax wedge on labour costs,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
